"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assets/TutorialLevel/Light_Blueprint/Materials/M_LightTexture3.M_LightTexture3","0","0","12","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Materials/M_CeilingMat.M_CeilingMat","0","0","21","1","0.000000","0","0"
"/Game/Assets/workbench.workbench","0","0","21","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Doors/Narrow/Materials/M_DoorTexture7.M_DoorTexture7","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_drawer_metall.M_Bed_drawer_metall","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Metall.M_Metall","0","0","21","1","0.000000","0","0"
"/Game/Assets/shelf.shelf","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Cupboard_Metall.M_Cupboard_Metall","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Chrome.M_Chrome","0","0","21","1","0.000000","0","0"
"/Game/Assets/plug/Bear/Materials/Bear2.Bear2","0","0","12","1","0.000000","0","0"
"/Game/Assets/standardSurface1.standardSurface1","0","0","12","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Materials/M_FloorMat.M_FloorMat","0","0","21","1","0.000000","0","0"
"/Game/Assets/Materials3/aiStandardSurface26.aiStandardSurface26","0","0","12","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Light_Blueprint/Materials/M_LightTexture2.M_LightTexture2","0","0","2","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Materials/aiStandardSurface27.aiStandardSurface27","0","0","21","1","0.000000","0","0"
"/Game/Assets/plug/Bear/Materials/paws1.paws1","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Bear/Materials/snout1.snout1","0","0","12","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_3.M_Bed_Lamp_3","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_Glowing_Part.M_Bed_Lamp_Glowing_Part","0","0","21","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Materials/aiStandardSurface29.aiStandardSurface29","0","0","21","1","0.000000","0","0"
"/Game/Assets/Locker/Materials/M_lockerhinge_Support.M_lockerhinge_Support","0","0","21","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Light_Blueprint/Materials/M_lightTexture1.M_lightTexture1","0","0","12","1","0.000000","0","0"
"/Game/Puzzles/lock/Puzzles/initialShadingGroup.initialShadingGroup","0","0","12","1","0.000000","0","0"
"/Game/Assets/Locker/Materials/M_lockerhinge_Main.M_lockerhinge_Main","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/HandMat.HandMat","0","0","12","1","0.000000","0","0"
"/Game/Assets/Locker/Materials/M_locker.M_locker","0","0","21","1","0.000000","0","0"
"/Game/Assets/Spaceship/standardSurface1.standardSurface1","0","0","12","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Doors/Narrow/Materials/standardSurface14.standardSurface14","0","0","12","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Doors/Narrow/Materials/M_DoorTexture6.M_DoorTexture6","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Bunny/Materials/Plug4.Plug4","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Base_Color/standardSurface1.standardSurface1","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Bunny/Materials/bunny_nose_outer1.bunny_nose_outer1","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Bunny/Materials/bunny1.bunny1","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Bunny/Materials/bunny_nose1.bunny_nose1","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Bunny/Materials/plugplug4.plugplug4","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Accents/Grandfather_Clock_Door_Knob.Grandfather_Clock_Door_Knob","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Base_Color/Grandfather_Clock_Clock.Grandfather_Clock_Clock","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Base_Color/Grandfather_Clock_Base_Color.Grandfather_Clock_Base_Color","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Grandfather_Clock_Time.Grandfather_Clock_Time","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Base_Color/Grandfather_Clock_Base_Color2.Grandfather_Clock_Base_Color2","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Accents/Grandfather_Clock_Support_Beam_Rings.Grandfather_Clock_Support_Beam_Rings","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Accents/Grandfather_Clock_Design_Material.Grandfather_Clock_Design_Material","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Materials/Plug5.Plug5","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Materials/pasted__plugplug1.pasted__plugplug1","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Materials/plugplug5.plugplug5","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Materials/beak_and_feet1.beak_and_feet1","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Materials/RedGobble1.RedGobble1","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Materials/chicken1.chicken1","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Base_Color/Grandfather_Clock_Support_Top.Grandfather_Clock_Support_Top","0","0","12","1","0.000000","0","0"
"/Game/Assets/GrandfatherClock/Materials/Grandfather_Clock_Lights.Grandfather_Clock_Lights","0","0","14","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Doors/Broad/Materials/M_DoorTexture4.M_DoorTexture4","0","0","12","1","0.000000","0","0"
"/Game/Assets/TutorialLevel/Doors/Broad/Materials/M_DoorTexture1.M_DoorTexture1","0","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","54","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","24","1","0.000000","0","0"
"/Game/Assets/Default_Material.Default_Material","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","10","1","0.000000","0","0"
"/Game/Assets/plug/Bunny/Materials/bunny_paw1.bunny_paw1","0","0","12","1","0.000000","0","0"
"/Game/Assets/plug/Bunny/Materials/nose4.nose4","0","0","12","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","98","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","100","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","46","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","50","6","0.000000","0","3"
"/Game/Plugs/Assets/Statue.Statue","0","0","12","1","0.000000","0","0"
"/Game/Plugs/Assets/Purdue.Purdue","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","123","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","729","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","29","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Picture.M_Picture","0","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","25","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Art_2.M_Art_2","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Classic_Picture.M_Classic_Picture","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Elegant_chair.M_Elegant_chair","0","0","21","1","0.000000","0","0"
"/Game/FantasyInterior01/Materials/M_Assets.M_Assets","0","0","42","1","0.000000","0","0"
"/Game/Plugs/Assets/textures/NewMaterial.NewMaterial","0","0","23","1","0.000000","0","0"
"/Game/Plugs/Assets/note.note","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/Puzzles/lock/wireleft.wireleft","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/EngineHall/Materials/M_Railings.M_Railings","0","0","42","1","0.000000","0","0"
"/Game/Skybox/Space_SBmat.Space_SBmat","0","0","2","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_2.M_Bed_Lamp_2","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_1.M_Bed_Lamp_1","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_TV.M_TV","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Office_Chair.M_Office_Chair","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/T_Table_Lamp.T_Table_Lamp","0","0","21","1","0.000000","0","0"
"/Game/Plugs/Assets/ef2844edb88f4881ebc221315e110af_Mat.ef2844edb88f4881ebc221315e110af_Mat","0","0","12","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Classic_Leather_armchair.M_Classic_Leather_armchair","0","0","21","1","0.000000","0","0"
"/Game/Plugs/Assets/Bear/tripo_mat_4b211f51-73c5-4069-8c77-750be78d1e5f.tripo_mat_4b211f51-73c5-4069-8c77-750be78d1e5f","0","0","21","1","0.000000","0","0"
"/Game/Plugs/Assets/tripo_mat_39ed4f72-eaa5-48d3-bb6d-5d85cc5d9ee5.tripo_mat_39ed4f72-eaa5-48d3-bb6d-5d85cc5d9ee5","0","0","12","1","0.000000","0","0"
"/Game/EngineHall/Materials/M_Machines_Master.M_Machines_Master","0","0","54","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Commode.M_Commode","0","0","21","1","0.000000","0","0"
"/Game/Plugs/Assets/Note3.Note3","0","0","12","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Coffee_Table.M_Coffee_Table","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Modern_Bed_2.M_Modern_Bed_2","0","0","21","1","0.000000","0","0"
"/Game/Materials_Textures/Materials/M_VendingMachine/M_VM_Base_Color.M_VM_Base_Color","0","0","48","1","0.000000","0","0"
"/Game/Materials_Textures/Materials/M_VendingMachine/M_VM_fontMat1.M_VM_fontMat1","0","0","24","1","0.000000","0","0"
"/Game/Materials_Textures/Materials/M_VendingMachine/M_VM_Side_Light.M_VM_Side_Light","0","0","24","1","0.000000","0","0"
"/Game/Materials_Textures/Materials/M_VendingMachine/M_VM_fontMat2.M_VM_fontMat2","0","0","24","1","0.000000","0","0"
"/Game/Materials_Textures/Materials/M_VendingMachine/M_VM_Keypad.M_VM_Keypad","0","0","24","1","0.000000","0","0"
"/Game/Materials_Textures/Materials/M_VendingMachine/M_VM_Open_Sign_Light.M_VM_Open_Sign_Light","0","0","24","1","0.000000","0","0"
"/Game/Materials_Textures/Materials/M_VendingMachine/M_VM_Display_Red.M_VM_Display_Red","0","0","24","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Classic_Leather_sofa_2.M_Classic_Leather_sofa_2","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/M_Classic_Leather_sofa.M_Classic_Leather_sofa","0","0","21","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","0","27","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","0","27","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","0","13","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","0","100","6","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","21","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","84","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/MM_Tables_and_Chairs.MM_Tables_and_Chairs","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/MM_Modern_Sofa.MM_Modern_Sofa","0","0","21","1","0.000000","0","0"
"/Game/FreeFurniturePack/Materials/MM_Armchair.MM_Armchair","0","0","21","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","58","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","244","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","0","0","359","7","0.000000","0","0"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","0","260","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","0","244","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","0","76","2","0.000000","0","0"
